System.Id,Keywords
13b0b6b2-5d5a-4b9c-85bf-02364e057a58,"2010, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, building, car, cars, crane, data center, data centers, datacenter, datacenters, exterior, park, parking, parking lot, properties, property, sabey, telephone pole, tree, trees, wire, wires"
a1c692a0-2e57-41a2-87ac-05d6794894ab,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
050672cd-3d8c-4932-a776-65ddb34297e7,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
d3f6dedf-c230-42eb-b3c2-5066761ab137,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
55ef62ca-88ab-4710-a3c4-dc0a7ccd28b4,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
70d7f44e-aa7f-4253-89e1-7d5b3ac5fbe7,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
fc7b6b52-a004-40ac-8c93-3274e638b493,"IGQ, Intergate Quincy, timelapse"
096f5f74-25f8-4faf-9291-058b3438115a,"IGQ, Intergate Quincy, timelapse"
fa523643-c2cc-43a2-935f-49cbf4b62490,"IGQ, Intergate Quincy, timelapse"
5389cdb8-56fd-4ed7-b1fc-a6fd19ef435b,"IGQ, Intergate Quincy, timelapse"
fb1ff97d-4e5d-4f9e-8c27-719dbf5d57d1,"2009, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, black, data center, data centers, datacenter, datacenters, dc, hall, hallway, interior, king county, king county data center, king county dc, locker, properties, property, sabey, storage, wire"
5e09b3e1-d4b1-40fd-a480-5935ceeee8c3,"2009, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, black, data center, data centers, datacenter, datacenters, dc, hall, hallway, interior, king county, king county data center, king county dc, locker, properties, property, sabey, storage, wire"
58e9275a-18d8-4f02-ac4b-12e0941a2004,"2011, Connie Taylor, Sabey Corporation, Sabey Data Centers, employee, sabey, woman"
4ea62f02-c3c6-42ea-925d-a3a3859cf576,"2011, Connie Taylor, Sabey Corporation, Sabey Data Centers, employee, sabey, woman"
32c2a068-71dd-49b8-b1c6-2ce80c8c2bc4,"2010, Door, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, buidling, car, data center, data centers, datacenter, datacenters, exterior, garage door, park, parking, properties, property, sabey, tree"
a1e0fa83-a1c9-45a8-9046-e628aedca5ef,"2010, Door, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, buidling, car, data center, data centers, datacenter, datacenters, exterior, garage door, park, parking, properties, property, sabey, tree"
106883d0-8e12-436b-80ae-f1322a1fa81b,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
2e63b808-e2ae-4867-b3fb-6b2556738819,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
e83275a8-db62-4647-a984-3811c852e78a,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
1fdc663c-7a53-4211-af39-67967a53b5e8,"2001, Doug Gardner, Management, Sabey Corp Leadership, Sabey Corporation, headshot, leadership team, man, portrait, sabey"
1bd2ba5b-da7b-4f53-ab04-e8460b3e1968,"2001, Doug Gardner, Management, Sabey Corp Leadership, Sabey Corporation, headshot, leadership team, man, portrait, sabey"
95a69532-88b9-4c95-b08c-7965ab2b82e6,"2001, Jim Harmon, Management, Sabey Corp Leadership, Sabey Corporation, headshot, leadership team, man, portrait, sabey"
27db6d2f-a830-4510-bebb-dfc62ad8b6bb,"2001, Jim Harmon, Management, Sabey Corp Leadership, Sabey Corporation, headshot, leadership team, man, portrait, sabey"
d0b9308b-4807-4569-951a-8841eb68f280,Sabey
3c05a502-7404-420e-a9fe-d7f107ab33b2,Sabey
be3e040c-7913-49eb-9389-efdba2e0aa43,Sabey
2628fe64-57fe-4bd9-8e10-dda959dc0528,"2010, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, build, building, car, cars, construction, crane, data center, data centers, datacenter, datacenters, equipment, exterior, machine, machinery, properties, property, sabey"
98e08672-9cc9-4453-b7e3-baadfba130cc,"2010, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, build, building, car, cars, construction, crane, data center, data centers, datacenter, datacenters, equipment, exterior, machine, machinery, properties, property, sabey"
a64340f4-9d4a-4abf-b9b1-a38af52e1a20,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
832aceed-d45f-4b3a-98de-55d956ae22ed,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
ece8cfef-a681-4dee-8700-1ff1675b4baf,"2010, Door, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, buidling, building, car, data center, data centers, datacenter, datacenters, exterior, garage door, park, parking, parking lot, properties, property, sabey"
c8199af0-a010-4597-88fd-d1c1f9b15fad,"2010, Door, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, buidling, building, car, data center, data centers, datacenter, datacenters, exterior, garage door, park, parking, parking lot, properties, property, sabey"
16cd03ac-10bd-493b-b531-9a88f3bea447,"2001, Doug Gardner, Management, Sabey Corp Leadership, Sabey Corporation, headshot, leadership team, man, portrait, sabey"
e1ede908-0a26-4dc3-8705-093fe8bd92f0,"2001, Doug Gardner, Management, Sabey Corp Leadership, Sabey Corporation, headshot, leadership team, man, portrait, sabey"
1d82136c-cbf2-4d0f-a1fa-1c8a50441d64,"2010, Door, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, buidling, car, data center, data centers, datacenter, datacenters, entry, exterior, garage door, park, parking, properties, property, sabey, tree"
c3ca4cea-ea0f-4298-8268-ce068c2c66cf,"2010, Door, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, buidling, car, data center, data centers, datacenter, datacenters, entry, exterior, garage door, park, parking, properties, property, sabey, tree"
c398a373-bde7-41bd-a1de-9dcf0d5e2b05,"spring, rna, fy19, p18-0068"
fa6f534e-00c6-4fea-ae7e-c79955a372d4,"spring, rna, fy19, p18-0068"
1729610e-e1ea-4ea2-ba1e-2188ae88772b,"2009, Building 5, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, black, building, data center, data centers, datacenter, datacenters, equipment, interior, locker, machine, panel, properties, property, red, sabey, storage"
